EmployeeID ,Gender ,Age ,HireDate  ,YearsAtCompany ,Grade ,SalaryPerAnnum ,Country   ,SBU   ,BuisnesUnit            ,Practice        ,PerformanceScore ,GABL     ,EmploymentType ,Department ,AttritionRisk ,PromotionEligible ,ActiveStatus
E04256      ,Female , 51 ,2017-09-25 ,               8 ,C     ,         1950000 ,Japan     ,FF    ,Manufacturing ,Data & AI       ,Good              ,Onshore  ,Part-Time       ,Operations ,Medium         ,No                 ,Active
E04257      ,Female , 27 ,2011-12-31 ,              14 ,D     ,         2220000 ,Australia ,LATAM ,Telecom       ,Consulting      ,Average           ,Offshore ,Full-Time       ,Operations ,High           ,Yes                ,Active
E04258      ,Male   , 47 ,2010-06-16 ,              15 ,B     ,         2830000 ,Canada    ,APAC  ,Insurance     ,Data & AI       ,Average           ,Offshore ,Full-Time       ,Operations ,High           ,No                 ,Active
E04259      ,Male   , 27 ,2019-01-06 ,               6 ,C     ,         1460000 ,India     ,FF    ,Retail        ,Technology      ,Poor              ,Offshore ,Contract        ,Legal      ,High           ,No                 ,Inactive
E04260      ,Female , 39 ,2002-12-13 ,              23 ,E     ,         1210000 ,India     ,LATAM ,Manufacturing ,Technology      ,Average           ,Onshore  ,Full-Time       ,HR         ,Medium         ,Yes                ,Inactive
E04261      ,Female , 34 ,2012-04-13 ,              13 ,D     ,         1790000 ,USA       ,EU    ,Energy        ,Digital         ,Average           ,Offshore ,Full-Time       ,Operations ,High           ,Yes                ,Active
E04262      ,Male   , 39 ,2020-01-01 ,               5 ,E     ,         3350000 ,USA       ,FF    ,Energy        ,Human Resources ,Below Average     ,Offshore ,Full-Time       ,Legal      ,High           ,No                 ,Inactive
E04263      ,Male   , 35 ,2022-11-05 ,               3 ,F     ,         1890000 ,India     ,LATAM ,Telecom       ,Digital         ,Good              ,Onshore  ,Full-Time       ,Legal      ,Medium         ,No                 ,Active
E04264      ,Male   , 37 ,2001-07-08 ,              24 ,A     ,         3470000 ,India     ,MEA   ,Insurance     ,Cybersecurity   ,Good              ,Offshore ,Contract        ,Legal      ,High           ,No                 ,Inactive
E04265      ,Female , 58 ,2012-05-19 ,              13 ,B     ,         1580000 ,Canada    ,NA    ,Telecom       ,Consulting      ,Poor              ,Offshore ,Part-Time       ,Legal      ,High           ,Yes                ,Inactive
E04266      ,Female , 48 ,2006-08-10 ,              19 ,A     ,         3100000 ,Germany   ,FF    ,Manufacturing ,Data & AI       ,Below Average     ,Onshore  ,Part-Time       ,Marketing  ,Low            ,No                 ,Inactive
E04267      ,Male   , 31 ,2023-03-03 ,               2 ,F     ,         3280000 ,India     ,APAC  ,Insurance     ,Engineering     ,Good              ,Onshore  ,Full-Time       ,IT         ,High           ,Yes                ,Inactive
E04268      ,Female , 25 ,2000-08-13 ,              25 ,D     ,         1060000 ,USA       ,EU    ,Retail        ,Human Resources ,Below Average     ,Onshore  ,Full-Time       ,HR         ,High           ,No                 ,Active
E04269      ,Male   , 48 ,2021-10-30 ,               4 ,E     ,         1640000 ,Japan     ,LATAM ,Manufacturing ,Consulting      ,Average           ,Onshore  ,Full-Time       ,Operations ,Low            ,No                 ,Inactive
E04270      ,Female , 57 ,2006-08-25 ,              19 ,C     ,          940000 ,Brazil    ,FF    ,Public Sector ,Digital         ,Below Average     ,Onshore  ,Full-Time       ,Finance    ,Medium         ,No                 ,Active
E04271      ,Female , 31 ,2000-05-06 ,              25 ,B     ,         1660000 ,Singapore ,FF    ,Public Sector ,Human Resources ,Average           ,Onshore  ,Full-Time       ,Legal      ,High           ,Yes                ,Active
E04272      ,Male   , 39 ,2006-10-10 ,              19 ,D     ,         1350000 ,USA       ,FF    ,Insurance     ,Human Resources ,Poor              ,Onshore  ,Full-Time       ,Sales      ,Medium         ,Yes                ,Active
E04273      ,Female , 31 ,2016-03-24 ,               9 ,F     ,         2790000 ,India     ,MEA   ,Banking       ,Digital         ,Good              ,Onshore  ,Part-Time       ,HR         ,Medium         ,No                 ,Inactive
E04274      ,Male   , 40 ,2020-01-29 ,               5 ,B     ,         2850000 ,USA       ,EU    ,Telecom       ,Consulting      ,Good              ,Offshore ,Full-Time       ,HR         ,Low            ,Yes                ,Active
E04275      ,Male   , 31 ,2016-09-04 ,               9 ,F     ,         2350000 ,Canada    ,CIS   ,Retail        ,Technology      ,Poor              ,Offshore ,Contract        ,Operations ,Medium         ,No                 ,Inactive
E04276      ,Male   , 42 ,2008-02-23 ,              17 ,C     ,         1670000 ,Japan     ,CIS   ,Energy        ,Consulting      ,Average           ,Onshore  ,Full-Time       ,IT         ,Low            ,Yes                ,Active
E04277      ,Female , 60 ,2019-08-27 ,               6 ,F     ,         1680000 ,Japan     ,LATAM ,Insurance     ,Data & AI       ,Poor              ,Onshore  ,Contract        ,Marketing  ,Low            ,Yes                ,Active
E04278      ,Female , 56 ,2001-01-04 ,              24 ,E     ,         2980000 ,France    ,APAC  ,Public Sector ,Consulting      ,Average           ,Onshore  ,Contract        ,Marketing  ,High           ,Yes                ,Inactive
E04279      ,Male   , 55 ,2022-09-15 ,               3 ,A     ,         2750000 ,India     ,NA    ,Retail        ,Technology      ,Average           ,Offshore ,Full-Time       ,HR         ,Low            ,No                 ,Active
E04280      ,Female , 40 ,2010-12-05 ,              15 ,F     ,         3110000 ,Canada    ,LATAM ,Banking       ,Digital         ,Below Average     ,Offshore ,Part-Time       ,Legal      ,Low            ,No                 ,Active
E04281      ,Male   , 48 ,2018-03-13 ,               7 ,A     ,         2770000 ,Brazil    ,CIS   ,Retail        ,Human Resources ,Average           ,Offshore ,Part-Time       ,Operations ,High           ,Yes                ,Inactive
E04282      ,Male   , 44 ,2001-11-05 ,              24 ,E     ,         1590000 ,Brazil    ,LATAM ,Retail        ,Digital         ,Average           ,Offshore ,Full-Time       ,Finance    ,Low            ,Yes                ,Active
E04283      ,Male   , 53 ,2011-03-11 ,              14 ,D     ,         2530000 ,USA       ,NA    ,Retail        ,Digital         ,Good              ,Offshore ,Contract        ,Legal      ,Medium         ,Yes                ,Active
E04284      ,Female , 51 ,2013-08-27 ,              12 ,E     ,          920000 ,France    ,CIS   ,Public Sector ,Digital         ,Excellent         ,Onshore  ,Contract        ,Legal      ,Medium         ,No                 ,Inactive
E04285      ,Male   , 25 ,2019-02-05 ,               6 ,E     ,         2530000 ,France    ,CIS   ,Public Sector ,Engineering     ,Average           ,Offshore ,Full-Time       ,Finance    ,Low            ,No                 ,Active
E04286      ,Male   , 38 ,2013-01-08 ,              12 ,B     ,         3370000 ,Singapore ,FF    ,Energy        ,Consulting      ,Excellent         ,Offshore ,Part-Time       ,Operations ,Medium         ,No                 ,Active
E04287      ,Male   , 30 ,2018-07-04 ,               7 ,D     ,         2800000 ,Germany   ,MEA   ,Banking       ,Engineering     ,Average           ,Offshore ,Contract        ,Sales      ,Medium         ,Yes                ,Inactive
E04288      ,Male   , 49 ,2011-05-17 ,              14 ,D     ,         2730000 ,Singapore ,CIS   ,Energy        ,Human Resources ,Below Average     ,Offshore ,Contract        ,Legal      ,Low            ,No                 ,Inactive
E04289      ,Female , 49 ,2019-08-11 ,               6 ,F     ,         3160000 ,USA       ,APAC  ,Telecom       ,Cybersecurity   ,Average           ,Onshore  ,Part-Time       ,Operations ,Medium         ,No                 ,Active
E04290      ,Female , 36 ,2019-04-05 ,               6 ,D     ,         2040000 ,France    ,MEA   ,Manufacturing ,Digital         ,Average           ,Onshore  ,Contract        ,IT         ,Low            ,Yes                ,Inactive
E04291      ,Male   , 23 ,2000-10-30 ,              25 ,C     ,         3050000 ,Australia ,EU    ,Manufacturing ,Consulting      ,Average           ,Onshore  ,Contract        ,Sales      ,High           ,Yes                ,Inactive
E04292      ,Male   , 27 ,2013-03-30 ,              12 ,A     ,          800000 ,Singapore ,APAC  ,Insurance     ,Data & AI       ,Good              ,Offshore ,Part-Time       ,HR         ,Medium         ,No                 ,Active
E04293      ,Male   , 52 ,2010-01-24 ,              15 ,E     ,         3160000 ,USA       ,MEA   ,Banking       ,Technology      ,Below Average     ,Onshore  ,Full-Time       ,Finance    ,Low            ,No                 ,Active
E04294      ,Female , 55 ,2013-01-14 ,              12 ,C     ,         2090000 ,UK        ,APAC  ,Banking       ,Cybersecurity   ,Below Average     ,Offshore ,Full-Time       ,Operations ,Medium         ,No                 ,Active
E04295      ,Female , 33 ,2018-03-23 ,               7 ,C     ,         1460000 ,Canada    ,APAC  ,Public Sector ,Technology      ,Below Average     ,Onshore  ,Contract        ,Marketing  ,High           ,No                 ,Inactive
E04296      ,Male   , 56 ,2020-04-23 ,               5 ,A     ,         1740000 ,USA       ,CIS   ,Telecom       ,Human Resources ,Excellent         ,Onshore  ,Full-Time       ,Sales      ,High           ,Yes                ,Inactive
E04297      ,Female , 36 ,2010-04-04 ,              15 ,C     ,          730000 ,Singapore ,CIS   ,Insurance     ,Technology      ,Average           ,Offshore ,Part-Time       ,Sales      ,Low            ,No                 ,Active
E04298      ,Female , 28 ,2013-01-19 ,              12 ,E     ,         3010000 ,USA       ,MEA   ,Manufacturing ,Engineering     ,Below Average     ,Offshore ,Contract        ,HR         ,Low            ,No                 ,Inactive
E04299      ,Female , 39 ,2004-02-01 ,              21 ,B     ,         1350000 ,Germany   ,EU    ,Telecom       ,Human Resources ,Average           ,Offshore ,Full-Time       ,Legal      ,High           ,Yes                ,Active
E04300      ,Male   , 51 ,2008-05-29 ,              17 ,D     ,          800000 ,Japan     ,APAC  ,Insurance     ,Technology      ,Average           ,Onshore  ,Part-Time       ,Marketing  ,Low            ,Yes                ,Active
E04301      ,Male   , 34 ,2012-10-24 ,              13 ,D     ,         2900000 ,France    ,FF    ,Banking       ,Technology      ,Average           ,Onshore  ,Contract        ,IT         ,Low            ,Yes                ,Active
E04302      ,Female , 58 ,2010-11-22 ,              15 ,F     ,          830000 ,Australia ,APAC  ,Public Sector ,Technology      ,Average           ,Offshore ,Contract        ,HR         ,Low            ,No                 ,Inactive
E04303      ,Male   , 39 ,2015-08-11 ,              10 ,E     ,         2910000 ,Australia ,LATAM ,Energy        ,Technology      ,Average           ,Offshore ,Full-Time       ,Operations ,Medium         ,Yes                ,Inactive
E04304      ,Male   , 58 ,2006-07-11 ,              19 ,F     ,         2450000 ,France    ,LATAM ,Telecom       ,Data & AI       ,Below Average     ,Onshore  ,Full-Time       ,Sales      ,High           ,No                 ,Active
E04305      ,Male   , 47 ,2002-11-16 ,              23 ,F     ,         2020000 ,Japan     ,MEA   ,Insurance     ,Digital         ,Average           ,Onshore  ,Contract        ,Finance    ,Low            ,No                 ,Inactive
E04306      ,Male   , 37 ,2023-01-04 ,               2 ,F     ,         2910000 ,USA       ,APAC  ,Banking       ,Data & AI       ,Average           ,Offshore ,Part-Time       ,HR         ,Medium         ,No                 ,Active
E04307      ,Male   , 32 ,2015-10-04 ,              10 ,B     ,         2060000 ,Germany   ,FF    ,Energy        ,Digital         ,Average           ,Offshore ,Contract        ,Marketing  ,Low            ,No                 ,Inactive
E04308      ,Male   , 27 ,2001-06-23 ,              24 ,F     ,         1900000 ,Brazil    ,CIS   ,Banking       ,Consulting      ,Average           ,Onshore  ,Full-Time       ,Marketing  ,High           ,No                 ,Inactive
E04309      ,Female , 60 ,2011-06-22 ,              14 ,E     ,          700000 ,Canada    ,MEA   ,Banking       ,Human Resources ,Average           ,Offshore ,Part-Time       ,Legal      ,Low            ,Yes                ,Active
E04310      ,Male   , 41 ,2015-02-03 ,              10 ,B     ,         1100000 ,Japan     ,FF    ,Energy        ,Data & AI       ,Good              ,Onshore  ,Contract        ,Marketing  ,Medium         ,Yes                ,Inactive
E04311      ,Male   , 36 ,2007-04-01 ,              18 ,A     ,          900000 ,Brazil    ,NA    ,Manufacturing ,Consulting      ,Average           ,Offshore ,Part-Time       ,Finance    ,Medium         ,Yes                ,Inactive
E04312      ,Female , 23 ,2004-03-21 ,              21 ,C     ,         1090000 ,UK        ,APAC  ,Public Sector ,Cybersecurity   ,Excellent         ,Onshore  ,Part-Time       ,Marketing  ,Medium         ,No                 ,Inactive
E04313      ,Female , 49 ,2006-10-26 ,              19 ,F     ,         2110000 ,Australia ,MEA   ,Manufacturing ,Engineering     ,Poor              ,Onshore  ,Full-Time       ,IT         ,Medium         ,No                 ,Inactive
E04314      ,Female , 47 ,2017-10-07 ,               8 ,A     ,         2080000 ,Brazil    ,EU    ,Energy        ,Digital         ,Below Average     ,Onshore  ,Full-Time       ,Sales      ,Low            ,No                 ,Inactive
E04315      ,Female , 47 ,2020-04-24 ,               5 ,E     ,         3000000 ,India     ,CIS   ,Insurance     ,Cybersecurity   ,Good              ,Offshore ,Contract        ,IT         ,Low            ,No                 ,Inactive
E04316      ,Female , 60 ,2003-11-18 ,              22 ,E     ,         1920000 ,Singapore ,APAC  ,Telecom       ,Engineering     ,Good              ,Onshore  ,Full-Time       ,IT         ,High           ,Yes                ,Active
